Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-02-07,ADANIPORTS,EQ,309.2,309.3,310.4,301.25,303.85,303.65,305.65,1803476,55122654450000.0,19676,565788,0.31370000000000003
2017-02-08,ADANIPORTS,EQ,303.65,306.05,306.9,299.0,305.05,305.55,303.9,1581009,48046915185000.0,16715,468983,0.29660000000000003
2017-02-09,ADANIPORTS,EQ,305.55,306.5,308.1,300.85,305.0,304.8,304.27,2032244,61835210895000.01,27929,900305,0.443
2017-02-10,ADANIPORTS,EQ,304.8,305.6,313.7,305.1,311.5,311.25,311.04,5313049,165255020400000.0,48394,2318284,0.4363
2017-02-13,ADANIPORTS,EQ,311.25,313.2,314.8,304.6,309.05,309.55,310.17,2291161,71064963510000.0,20377,429302,0.18739999999999998
2017-02-14,ADANIPORTS,EQ,309.55,310.0,315.9,305.25,306.15,307.0,311.7,6996004,218065900275000.0,67807,1604989,0.22940000000000002
2017-02-15,ADANIPORTS,EQ,307.0,308.1,313.5,297.0,299.85,299.95,304.79,4562477,139061108745000.0,60951,1275480,0.2796
2017-02-16,ADANIPORTS,EQ,299.95,300.0,303.0,294.0,299.55,298.6,298.4,2837571,84674396135000.0,37356,579430,0.20420000000000002
2017-02-17,ADANIPORTS,EQ,298.6,300.1,302.5,295.8,296.0,297.25,298.64,2264046,67613708115000.0,36622,618202,0.2731
2017-02-20,ADANIPORTS,EQ,297.25,298.2,302.9,296.1,300.0,300.3,300.4,1690844,50793123900000.0,19478,371531,0.2197
2017-02-21,ADANIPORTS,EQ,300.3,300.5,305.4,298.3,303.8,304.15,302.53,2559043,77418701195000.0,23958,608749,0.2379
2017-02-22,ADANIPORTS,EQ,304.15,305.0,306.5,297.45,299.9,300.3,301.71,3507421,105823894175000.0,51982,1023299,0.2918
2017-02-23,ADANIPORTS,EQ,300.3,300.35,303.4,295.8,297.0,297.25,298.14,6593433,196577786025000.0,33236,4599280,0.6976000000000001
2017-02-27,ADANIPORTS,EQ,297.25,297.0,300.7,295.0,296.9,296.65,297.41,2116155,62935519725000.0,31125,885577,0.41850000000000004
2017-02-28,ADANIPORTS,EQ,296.65,297.65,303.35,296.8,301.15,301.75,300.1,2570349,77136218395000.0,51423,1099315,0.4277
2017-03-01,ADANIPORTS,EQ,301.75,302.95,305.0,301.15,301.95,302.5,303.6,1892520,57455967220000.01,32302,743983,0.3931
2017-03-02,ADANIPORTS,EQ,302.5,303.75,305.7,292.0,293.75,293.85,299.84,2458242,73707238165000.0,39501,992856,0.40390000000000004
2017-03-03,ADANIPORTS,EQ,293.85,293.0,297.4,291.0,296.95,296.35,295.52,2871834,84867928860000.0,42269,1406720,0.48979999999999996
2017-03-06,ADANIPORTS,EQ,296.35,297.85,304.9,296.45,304.0,303.15,300.49,1877927,56429445340000.0,29453,839809,0.4472
2017-03-07,ADANIPORTS,EQ,303.15,303.0,309.4,301.95,309.0,308.25,306.77,4069985,124856195545000.0,61262,1377495,0.3385
2017-03-08,ADANIPORTS,EQ,308.25,308.25,309.0,300.85,307.0,306.5,305.34,2786117,85071850465000.0,52881,1275419,0.45780000000000004
2017-03-09,ADANIPORTS,EQ,306.5,306.5,306.5,299.7,300.25,300.9,301.56,2564963,77348875225000.0,48136,1173390,0.4575
2017-03-10,ADANIPORTS,EQ,300.9,302.45,306.0,297.05,298.0,298.8,300.59,2684711,80700899945000.0,44007,1101310,0.41020000000000006
2017-03-14,ADANIPORTS,EQ,298.8,305.65,311.2,304.1,309.0,309.25,307.0,5102357,156640760605000.0,85377,2740732,0.5372
2017-03-15,ADANIPORTS,EQ,309.25,308.0,313.8,308.0,310.25,310.3,311.38,4865596,151503993805000.0,64263,2473842,0.5084000000000001
2017-03-16,ADANIPORTS,EQ,310.3,312.0,327.35,311.5,325.25,325.7,322.08,7051972,227132410194999.97,83946,2285416,0.3241
2017-03-17,ADANIPORTS,EQ,325.7,326.8,328.9,321.3,324.85,325.4,325.17,6779619,220454221200000.0,99816,4082358,0.6022
2017-03-20,ADANIPORTS,EQ,325.4,327.05,329.8,324.7,325.0,325.45,326.37,4103266,133918139150000.0,38323,2296539,0.5597
2017-03-21,ADANIPORTS,EQ,325.45,325.0,327.3,320.05,326.0,325.75,323.24,2802311,90581933690000.0,29552,1527071,0.5449
2017-03-22,ADANIPORTS,EQ,325.75,321.9,324.8,319.35,323.85,323.65,322.43,2518171,81194045645000.0,40349,1271889,0.5051
2017-03-23,ADANIPORTS,EQ,323.65,324.0,327.0,322.1,325.3,325.6,325.18,3911142,127182184134999.98,37410,2489879,0.6365999999999999
2017-03-24,ADANIPORTS,EQ,325.6,327.2,327.8,321.7,322.5,323.25,324.24,4636734,150339604740000.0,56281,3389237,0.731
2017-03-27,ADANIPORTS,EQ,323.25,322.6,324.0,317.65,319.55,319.3,319.87,2353739,75290195740000.0,32005,1290332,0.5482
2017-03-28,ADANIPORTS,EQ,319.3,321.05,323.0,319.5,320.95,320.85,321.2,1760774,56555964670000.01,21323,936301,0.5318
2017-03-29,ADANIPORTS,EQ,320.85,321.15,322.0,316.8,321.5,321.0,319.53,4426029,141423453015000.0,29225,3121738,0.7053
2017-03-30,ADANIPORTS,EQ,321.0,321.9,341.9,320.55,341.0,339.3,335.19,9728166,326074562365000.0,91670,3532683,0.36310000000000003
2017-03-31,ADANIPORTS,EQ,339.3,342.0,342.7,336.0,340.9,339.6,339.02,3417463,115858216559999.98,38884,1243233,0.3638
2017-04-03,ADANIPORTS,EQ,339.6,340.6,343.9,338.75,342.95,342.1,341.37,2441776,83355549895000.0,31185,1240395,0.508
2017-04-05,ADANIPORTS,EQ,342.1,343.85,359.25,343.05,357.75,358.15,353.39,5947873,210192349700000.0,69614,1932843,0.325
2017-04-06,ADANIPORTS,EQ,358.15,355.75,358.6,351.1,356.5,356.65,353.84,3524928,124727793230000.0,40333,1855518,0.5264
2017-04-07,ADANIPORTS,EQ,356.65,352.25,353.35,345.55,348.05,347.15,349.15,4918075,171716624500000.0,47583,2472686,0.5028
2017-04-10,ADANIPORTS,EQ,347.15,348.05,353.85,346.05,352.9,352.15,350.75,2222773,77964591085000.0,20691,744399,0.33490000000000003
2017-04-11,ADANIPORTS,EQ,352.15,352.45,355.85,330.55,333.2,333.8,339.0,9397306,318573343030000.0,84576,4027947,0.4286
2017-04-12,ADANIPORTS,EQ,333.8,333.8,336.6,323.65,327.9,327.6,329.9,8100661,267241429175000.0,95623,4101433,0.5063000000000001
2017-04-13,ADANIPORTS,EQ,327.6,325.6,325.6,318.3,319.5,320.45,321.25,5730306,184087506960000.0,47289,3121971,0.5448
2017-04-17,ADANIPORTS,EQ,320.45,320.65,327.2,317.6,319.2,320.0,322.18,4219235,135933341340000.02,42707,1383111,0.32780000000000004
2017-04-18,ADANIPORTS,EQ,320.0,321.65,335.25,318.15,318.55,319.35,328.63,9315409,306128402165000.0,78663,2643328,0.2838
2017-04-19,ADANIPORTS,EQ,319.35,322.0,327.65,319.25,326.85,325.8,324.32,4403069,142799037310000.0,59133,1710217,0.3884
2017-04-20,ADANIPORTS,EQ,325.8,327.45,333.2,324.0,332.6,332.4,331.05,4439900,146984281150000.0,58211,1896546,0.4272
2017-04-21,ADANIPORTS,EQ,332.4,335.0,335.0,324.15,326.0,326.0,329.25,2517582,82892613730000.0,29665,831100,0.3301
2017-04-24,ADANIPORTS,EQ,326.0,328.15,334.2,327.25,332.15,331.0,331.79,5048373,167501268295000.0,40722,2475361,0.4903
2017-04-25,ADANIPORTS,EQ,331.0,332.5,333.1,326.5,330.9,331.35,330.45,4330049,143086225190000.0,72237,2507484,0.5791
2017-04-26,ADANIPORTS,EQ,331.35,332.45,333.9,318.0,322.65,323.5,325.67,4078479,132823304205000.0,54353,1565736,0.3839
2017-04-27,ADANIPORTS,EQ,323.5,325.15,328.9,321.15,325.0,322.5,323.82,2983463,96609122470000.0,38032,1489980,0.4994
2017-04-28,ADANIPORTS,EQ,322.5,324.8,328.45,321.6,326.5,327.7,325.82,1808460,58924063645000.01,20755,802362,0.4437
2017-05-02,ADANIPORTS,EQ,327.7,328.75,332.9,326.65,330.0,330.6,330.11,4233839,139763914215000.02,53938,2830100,0.6684
2017-05-03,ADANIPORTS,EQ,330.6,330.6,332.3,323.9,327.15,327.45,327.24,3271643,107062211260000.0,20835,1959551,0.599
2017-05-04,ADANIPORTS,EQ,327.45,328.8,340.4,328.7,338.65,339.45,336.33,6728527,226301818835000.0,37900,3960582,0.5886
2017-05-05,ADANIPORTS,EQ,339.45,339.4,346.45,336.15,344.2,344.95,342.1,8196507,280401968765000.0,63604,4635431,0.5655
2017-05-08,ADANIPORTS,EQ,344.95,343.5,346.7,338.0,341.4,340.5,341.05,2462230,83975124430000.0,25974,1143002,0.4642
2017-05-09,ADANIPORTS,EQ,340.5,339.9,349.4,335.8,347.25,347.5,345.33,3459067,119450804434999.98,41916,1131193,0.327
2017-05-10,ADANIPORTS,EQ,347.5,346.1,353.0,346.1,350.8,351.9,351.17,3207734,112647284675000.0,36628,1667602,0.5199
2017-05-11,ADANIPORTS,EQ,351.9,352.0,362.55,350.5,358.95,360.05,356.12,4604066,163960659390000.0,59951,2435517,0.529
2017-05-12,ADANIPORTS,EQ,360.05,360.4,360.4,353.4,358.2,357.95,356.57,2958586,105494468755000.0,51163,1714248,0.5794
2017-05-15,ADANIPORTS,EQ,357.95,359.0,359.75,350.85,356.0,356.2,354.78,1530781,54309389610000.0,14738,554124,0.36200000000000004
2017-05-16,ADANIPORTS,EQ,356.2,354.2,358.15,351.15,353.55,354.5,354.64,1321254,46857184160000.0,24113,465010,0.3519
2017-05-17,ADANIPORTS,EQ,354.5,354.5,354.8,347.55,348.95,348.55,349.74,1239867,43363245230000.0,19750,571621,0.461
2017-05-18,ADANIPORTS,EQ,348.55,344.3,359.55,342.2,348.15,347.9,350.16,3618961,126719843950000.0,76390,963959,0.2664
2017-05-19,ADANIPORTS,EQ,347.9,349.05,352.5,345.3,350.45,349.45,348.91,1302961,45461034190000.0,20989,492222,0.3778
2017-05-22,ADANIPORTS,EQ,349.45,352.4,357.4,350.45,354.0,354.45,354.6,2939697,104241973385000.0,36043,1207131,0.4106
2017-05-23,ADANIPORTS,EQ,354.45,354.8,355.6,328.5,330.65,331.65,340.41,6270500,213454292405000.0,70709,2738738,0.4368
2017-05-24,ADANIPORTS,EQ,331.65,333.4,342.95,328.1,341.8,339.65,337.39,8363216,282165124920000.0,78246,1533176,0.1833
2017-05-25,ADANIPORTS,EQ,339.65,344.9,346.25,331.3,341.55,340.75,339.21,5992900,203286196330000.0,57622,1993080,0.3326
2017-05-26,ADANIPORTS,EQ,340.75,342.4,351.0,339.0,348.0,348.0,347.55,2754435,95731156685000.0,28126,1036015,0.3761
2017-05-29,ADANIPORTS,EQ,348.0,347.8,348.35,325.1,327.8,327.8,331.08,3943111,130547951925000.0,44755,1440160,0.3652
2017-05-30,ADANIPORTS,EQ,327.8,328.4,342.9,327.45,341.0,340.35,337.25,3680879,124138024380000.0,51558,1506427,0.4093
2017-05-31,ADANIPORTS,EQ,340.35,341.5,345.75,336.55,341.75,339.0,339.69,12190256,414091982035000.0,94792,9389385,0.7702
2017-06-01,ADANIPORTS,EQ,339.0,337.6,351.95,337.6,350.5,349.2,345.71,3447544,119183564315000.02,38653,1449223,0.4204
2017-06-02,ADANIPORTS,EQ,349.2,352.0,359.4,350.5,357.0,357.9,356.79,3297747,117659980084999.98,39939,809810,0.24559999999999998
2017-06-05,ADANIPORTS,EQ,357.9,359.95,364.5,355.2,361.5,361.05,361.2,2830068,102222986400000.0,31813,891587,0.315
2017-06-06,ADANIPORTS,EQ,361.05,362.95,368.75,357.05,360.55,361.45,361.51,5229905,189066638565000.0,39979,2688647,0.5141
2017-06-07,ADANIPORTS,EQ,361.45,363.6,363.95,357.3,359.5,359.1,360.29,5435369,195831872855000.0,39716,2979849,0.5482
2017-06-08,ADANIPORTS,EQ,359.1,359.25,361.85,350.5,360.15,359.15,356.46,4568139,162837637565000.0,37373,2595605,0.5682
2017-06-09,ADANIPORTS,EQ,359.15,360.0,360.6,350.25,359.6,359.85,356.71,7152603,255142607919999.97,62422,4653276,0.6506000000000001
2017-06-12,ADANIPORTS,EQ,359.85,359.7,359.7,353.55,358.5,356.85,355.91,4963488,176657010625000.0,33056,3176070,0.6399
2017-06-13,ADANIPORTS,EQ,356.85,359.0,363.15,355.4,360.05,359.4,358.99,5463098,196119895475000.0,43624,3250231,0.5949
2017-06-14,ADANIPORTS,EQ,359.4,360.5,360.9,356.1,359.95,359.5,358.73,6005138,215424046794999.97,52462,4303037,0.7166
2017-06-15,ADANIPORTS,EQ,359.5,359.45,366.4,357.75,360.0,360.0,361.79,3997432,144623431025000.0,38912,1764531,0.4414
2017-06-16,ADANIPORTS,EQ,360.0,361.5,365.1,356.25,364.9,363.15,360.57,5332597,192274982170000.0,38347,3577084,0.6708
2017-06-19,ADANIPORTS,EQ,363.15,365.0,375.6,365.0,373.65,373.8,371.87,7328947,272542174010000.0,105974,3109194,0.4242
2017-06-20,ADANIPORTS,EQ,373.8,375.6,377.7,370.1,374.05,375.65,374.86,4597214,172333109720000.0,55660,2585956,0.5625
2017-06-21,ADANIPORTS,EQ,375.65,374.75,377.2,367.2,369.95,369.95,371.88,2797034,104015083460000.0,40320,1262268,0.45130000000000003
2017-06-22,ADANIPORTS,EQ,369.95,370.0,373.8,367.5,369.3,369.45,370.87,1935079,71765535030000.0,30166,969841,0.5012
2017-06-23,ADANIPORTS,EQ,369.45,369.45,370.5,361.65,368.0,365.45,364.46,3011500,109757103990000.02,53047,1628889,0.5409
2017-06-27,ADANIPORTS,EQ,365.45,367.9,372.8,365.45,366.8,367.7,368.94,2780694,102591433810000.0,38952,1032749,0.3714
2017-06-28,ADANIPORTS,EQ,367.7,368.4,369.65,363.05,364.35,364.5,365.95,2394375,87621793450000.0,53764,1316251,0.5497
2017-06-29,ADANIPORTS,EQ,364.5,366.95,368.7,362.35,364.6,364.5,364.46,3343365,121852278820000.0,37441,2153283,0.644
2017-06-30,ADANIPORTS,EQ,364.5,364.0,365.8,360.55,364.9,363.05,363.05,1386974,50354349685000.0,19945,358630,0.2586
2017-07-03,ADANIPORTS,EQ,363.05,364.9,370.6,359.5,368.45,368.0,364.73,2171316,79194820450000.0,43766,648895,0.2988
2017-07-04,ADANIPORTS,EQ,368.0,368.5,375.7,368.0,371.25,371.7,372.88,4186188,156093810830000.0,60857,1853835,0.4428
2017-07-05,ADANIPORTS,EQ,371.7,374.5,374.5,371.85,372.65,372.9,372.95,1422559,53053736250000.0,17676,703753,0.4947
2017-07-06,ADANIPORTS,EQ,372.9,373.9,375.65,371.5,372.05,373.05,373.85,2318749,86686794150000.0,30128,1529765,0.6597
2017-07-07,ADANIPORTS,EQ,373.05,372.1,374.95,370.0,370.8,371.6,373.12,3077926,114843162659999.98,45205,1954640,0.6351
2017-07-10,ADANIPORTS,EQ,371.6,382.7,382.7,372.0,374.0,374.95,374.78,860478,32249314320000.0,8328,582955,0.6775
2017-07-11,ADANIPORTS,EQ,374.95,376.0,376.85,371.7,371.7,372.7,373.02,2646484,98719787835000.0,33939,1855639,0.7012
2017-07-12,ADANIPORTS,EQ,372.7,372.25,375.3,371.65,374.0,373.85,373.6,2035281,76039101990000.0,25749,1195467,0.5874
2017-07-13,ADANIPORTS,EQ,373.85,375.8,377.9,372.25,375.35,375.95,374.92,2956936,110860122434999.98,46202,1874690,0.634
2017-07-14,ADANIPORTS,EQ,375.95,375.95,378.45,374.45,374.85,375.6,376.09,1737806,65357165445000.01,33739,826683,0.4757
2017-07-17,ADANIPORTS,EQ,375.6,373.85,383.7,373.85,380.9,381.25,381.41,4784990,182504705575000.0,32787,2973363,0.6214000000000001
2017-07-18,ADANIPORTS,EQ,381.25,379.5,384.1,378.45,381.7,381.9,382.22,3927479,150115276030000.0,52094,2837912,0.7226
2017-07-19,ADANIPORTS,EQ,381.9,380.5,383.8,377.3,380.7,381.05,380.92,4847964,184666485560000.0,49440,3705113,0.7643000000000001
2017-07-20,ADANIPORTS,EQ,381.05,382.0,382.5,377.05,380.0,380.0,380.25,4490409,170748546460000.0,33913,3619145,0.8059999999999999
2017-07-21,ADANIPORTS,EQ,380.0,381.0,382.7,378.6,382.5,381.9,380.42,6613707,251600153465000.0,38176,5341660,0.8077
2017-07-24,ADANIPORTS,EQ,381.9,383.5,390.35,381.1,387.85,388.45,385.46,4777031,184133937390000.0,46802,2818734,0.5901
2017-07-25,ADANIPORTS,EQ,388.45,390.1,393.4,385.15,390.1,390.75,389.29,3297724,128378128500000.0,43474,2123384,0.6439
2017-07-26,ADANIPORTS,EQ,390.75,392.7,394.35,388.0,391.65,393.05,391.65,3243876,127046598205000.0,54869,2280093,0.7029000000000001
2017-07-27,ADANIPORTS,EQ,393.05,394.25,394.85,390.75,392.1,392.5,392.89,2847871,111890850565000.02,47239,1847120,0.6486
2017-07-28,ADANIPORTS,EQ,392.5,391.5,398.45,390.0,394.95,395.75,395.37,3203051,126640050880000.0,43131,1861850,0.5813
2017-07-31,ADANIPORTS,EQ,395.75,396.0,398.0,393.4,396.85,395.9,395.56,1581010,62537792540000.0,34896,932949,0.5901
2017-08-01,ADANIPORTS,EQ,395.9,397.45,405.3,396.45,404.0,404.0,402.75,3391013,136572038880000.0,36531,2099777,0.6192000000000001
2017-08-02,ADANIPORTS,EQ,404.0,405.0,413.5,402.65,411.5,411.25,406.85,2997197,121941830959999.98,43536,1794494,0.5987
2017-08-03,ADANIPORTS,EQ,411.25,411.9,411.9,402.65,407.75,407.35,406.95,2541125,103410571345000.0,20256,1557268,0.6128
2017-08-04,ADANIPORTS,EQ,407.35,406.0,410.4,403.1,407.3,406.65,405.67,2770532,112390892020000.0,32493,1518312,0.5479999999999999
2017-08-07,ADANIPORTS,EQ,406.65,411.8,421.5,408.5,413.3,414.25,414.15,3863466,160007050425000.0,35744,2426840,0.6282
2017-08-08,ADANIPORTS,EQ,414.25,414.95,418.8,410.15,415.5,414.8,414.93,2154068,89378026200000.0,25630,925537,0.42969999999999997
2017-08-09,ADANIPORTS,EQ,414.8,411.6,417.5,395.0,396.0,397.25,405.75,3603960,146230513760000.0,39965,1774426,0.4924
2017-08-10,ADANIPORTS,EQ,397.25,393.0,396.9,381.2,392.0,385.65,389.54,3177276,123768233640000.02,42847,1356635,0.42700000000000005
2017-08-11,ADANIPORTS,EQ,385.65,380.25,385.45,379.05,384.05,382.75,382.27,6480493,247726845680000.03,41510,4697771,0.7249
2017-08-14,ADANIPORTS,EQ,382.75,385.0,405.8,385.0,396.0,396.2,396.16,2746774,108815389540000.02,44795,1130427,0.4115
2017-08-16,ADANIPORTS,EQ,396.2,398.2,404.9,392.25,397.6,397.55,398.31,2644234,105322560125000.0,40172,1271593,0.48090000000000005
2017-08-17,ADANIPORTS,EQ,397.55,398.55,401.4,388.05,391.8,389.3,394.02,2502761,98614304850000.0,39362,1325282,0.5295000000000001
2017-08-18,ADANIPORTS,EQ,389.3,389.0,390.8,383.3,386.65,386.2,385.48,2554849,98483549525000.0,52449,1503217,0.5884
2017-08-21,ADANIPORTS,EQ,386.2,387.05,388.7,374.65,375.0,375.95,381.64,1999552,76310877320000.0,36090,1087194,0.5437
2017-08-22,ADANIPORTS,EQ,375.95,377.85,381.8,369.65,376.5,375.65,375.53,3245723,121885401475000.0,61987,1614009,0.49729999999999996
2017-08-23,ADANIPORTS,EQ,375.65,378.1,386.2,378.1,385.0,385.0,382.33,3003871,114846728420000.0,43788,1456435,0.48490000000000005
2017-08-24,ADANIPORTS,EQ,385.0,386.95,387.65,379.0,379.8,380.05,380.53,2507753,95426749020000.0,70769,1502442,0.5991
2017-08-28,ADANIPORTS,EQ,380.05,382.0,389.85,380.5,387.7,387.5,387.29,3245331,125687339055000.0,85755,1833961,0.5651
2017-08-29,ADANIPORTS,EQ,387.5,387.85,387.85,378.3,382.6,383.3,382.81,3419877,130915453465000.02,58505,2154296,0.6299
2017-08-30,ADANIPORTS,EQ,383.3,386.0,392.4,385.05,389.15,389.75,388.8,2979277,115835589980000.0,77034,1536874,0.5159
2017-08-31,ADANIPORTS,EQ,389.75,391.4,397.7,388.4,395.15,392.95,391.27,2775034,108579287345000.0,38097,1551332,0.559
2017-09-01,ADANIPORTS,EQ,392.95,394.95,396.5,391.7,394.7,394.9,394.28,1511368,59590948979999.99,31822,514295,0.3403
2017-09-04,ADANIPORTS,EQ,394.9,396.0,396.0,380.3,384.25,384.85,385.05,2425859,93406775620000.0,79564,1028102,0.4238
2017-09-05,ADANIPORTS,EQ,384.85,384.25,393.0,382.15,392.0,390.3,386.44,2363336,91327596240000.0,40886,1017134,0.4304
2017-09-06,ADANIPORTS,EQ,390.3,388.9,388.9,384.4,385.0,385.05,386.4,1825546,70538756550000.0,42878,932721,0.5109
2017-09-07,ADANIPORTS,EQ,385.05,386.7,390.9,385.5,388.0,387.7,388.44,1832093,71166510115000.0,34741,948222,0.5176
2017-09-08,ADANIPORTS,EQ,387.7,389.1,391.6,382.65,385.65,385.9,386.03,1858507,71743643250000.0,31434,935780,0.5035000000000001
2017-09-11,ADANIPORTS,EQ,385.9,387.5,390.4,384.3,385.85,385.35,387.19,2402644,93028228020000.0,50465,1555085,0.6472
2017-09-12,ADANIPORTS,EQ,385.35,387.15,390.0,385.0,389.2,389.05,387.28,2576054,99766450345000.0,49902,1851621,0.7188
2017-09-13,ADANIPORTS,EQ,389.05,390.05,394.8,386.05,389.75,390.0,391.52,2116076,82847593275000.0,47421,1055138,0.4986
2017-09-14,ADANIPORTS,EQ,390.0,390.85,405.6,390.2,405.0,403.1,397.1,5052114,200621582885000.0,57672,3103057,0.6142000000000001
2017-09-15,ADANIPORTS,EQ,403.1,405.4,409.75,403.25,403.9,405.15,406.29,6452962,262178148194999.97,58462,4083453,0.6328
2017-09-18,ADANIPORTS,EQ,405.15,406.9,408.2,397.7,405.0,404.7,404.83,3698399,149720556335000.0,44166,2624640,0.7097
2017-09-19,ADANIPORTS,EQ,404.7,405.5,408.5,402.1,405.75,406.9,404.4,4105917,166041253845000.0,21819,3381897,0.8237000000000001
2017-09-20,ADANIPORTS,EQ,406.9,408.1,412.85,406.05,410.5,409.7,408.94,5238339,214214292310000.0,42881,3586471,0.6847
2017-09-21,ADANIPORTS,EQ,409.7,407.0,414.7,406.0,409.35,410.2,410.54,4319190,177319313110000.0,38206,2873835,0.6654000000000001
2017-09-22,ADANIPORTS,EQ,410.2,409.0,409.5,398.6,400.0,401.2,404.5,4371220,176817485400000.0,41179,3164319,0.7239
2017-09-25,ADANIPORTS,EQ,401.2,400.1,401.15,383.0,387.85,388.65,388.7,4413073,171534535275000.0,59360,3057349,0.6928
2017-09-26,ADANIPORTS,EQ,388.65,386.2,394.25,386.2,388.95,390.55,391.56,3115143,121977789040000.02,52791,2152065,0.6908
2017-09-27,ADANIPORTS,EQ,390.55,392.6,392.6,370.45,372.0,372.55,377.71,3009736,113681306940000.02,47398,1438674,0.478
2017-09-28,ADANIPORTS,EQ,372.55,372.55,375.0,363.7,370.95,372.05,371.51,3785886,140650941030000.0,75652,2244647,0.5929
2017-09-29,ADANIPORTS,EQ,372.05,374.4,378.2,372.25,378.0,376.75,376.06,2109890,79343594490000.0,37309,1010609,0.479
2017-10-03,ADANIPORTS,EQ,376.75,377.55,385.8,375.1,382.75,383.7,381.31,3673873,140089471645000.0,46797,2239095,0.6095
2017-10-04,ADANIPORTS,EQ,383.7,383.9,389.5,379.15,388.9,387.65,385.51,2084250,80350621165000.0,30986,1165609,0.5592
2017-10-05,ADANIPORTS,EQ,387.65,388.0,389.15,384.2,386.5,385.9,386.65,1853539,71667084540000.0,29518,1214041,0.655
2017-10-06,ADANIPORTS,EQ,385.9,388.4,392.3,387.25,389.25,389.25,389.99,3006087,117234755825000.0,54470,1941379,0.6458
2017-10-09,ADANIPORTS,EQ,389.25,388.0,395.7,382.1,391.9,393.7,388.75,4359490,169473932115000.0,54538,2668643,0.6121
2017-10-10,ADANIPORTS,EQ,393.7,394.95,398.35,390.2,396.0,396.85,394.91,4067875,160644200725000.0,44251,2699379,0.6636
2017-10-11,ADANIPORTS,EQ,396.85,398.5,401.25,394.0,395.2,396.95,397.7,5121486,203683952640000.0,48269,3395176,0.6629
2017-10-12,ADANIPORTS,EQ,396.95,397.1,406.35,392.75,404.55,403.7,400.92,4202243,168475180680000.0,35943,3049681,0.7256999999999999
2017-10-13,ADANIPORTS,EQ,403.7,406.5,409.5,400.45,407.65,408.2,403.61,3245961,131010439525000.0,44246,2291275,0.7059000000000001
2017-10-16,ADANIPORTS,EQ,408.2,409.1,410.8,403.65,406.45,406.8,406.82,4209209,171240437820000.0,52693,2943686,0.6993
2017-10-17,ADANIPORTS,EQ,406.8,406.45,408.25,402.7,407.2,406.85,406.72,3291749,133881058705000.0,34169,2537133,0.7708
2017-10-18,ADANIPORTS,EQ,406.85,407.1,407.1,402.35,406.7,406.9,406.55,3641132,148030857675000.0,34741,2800546,0.7691
2017-10-19,ADANIPORTS,EQ,406.9,405.0,406.3,397.0,397.5,401.4,402.53,137226,5523814010000.0,1910,36291,0.2645
2017-10-23,ADANIPORTS,EQ,401.4,403.2,412.95,400.05,407.0,407.05,407.66,4555429,185707935165000.0,54772,2186218,0.47990000000000005
2017-10-24,ADANIPORTS,EQ,407.05,407.05,408.75,402.6,405.1,406.2,407.11,3406694,138688507200000.0,35168,2506509,0.7358
2017-10-25,ADANIPORTS,EQ,406.2,408.8,417.65,405.2,415.95,415.45,410.17,2475241,101526163095000.0,26093,1412592,0.5707
2017-10-26,ADANIPORTS,EQ,415.45,416.0,419.35,409.55,416.5,414.3,414.46,1542452,63928383460000.0,18066,626100,0.40590000000000004
2017-10-27,ADANIPORTS,EQ,414.3,416.5,439.0,414.4,431.75,432.05,429.21,5306544,227761044835000.0,78273,1965103,0.3703
2017-10-30,ADANIPORTS,EQ,432.05,436.5,436.5,427.8,428.8,429.8,430.16,1465328,63032926365000.0,30363,646526,0.4412
2017-10-31,ADANIPORTS,EQ,429.8,430.25,432.95,425.6,430.75,430.35,428.69,3418248,146537857560000.0,31803,2609911,0.7635
2017-11-01,ADANIPORTS,EQ,430.35,432.0,437.45,429.35,433.25,433.1,433.39,3931939,170408254465000.0,26980,2676473,0.6807
2017-11-02,ADANIPORTS,EQ,433.1,433.0,439.8,428.3,437.5,437.25,436.41,3075833,134231651045000.0,24142,2085172,0.6779000000000001
2017-11-03,ADANIPORTS,EQ,437.25,438.65,440.8,432.75,434.6,434.85,437.94,3097775,135662811115000.02,26821,2313426,0.7468000000000001
2017-11-06,ADANIPORTS,EQ,434.85,434.0,443.3,430.65,436.9,437.55,438.57,4541407,199174683785000.0,33446,3546953,0.7809999999999999
2017-11-07,ADANIPORTS,EQ,437.55,437.5,439.75,428.3,431.7,431.55,433.8,3989010,173043009420000.0,28810,2947365,0.7389
2017-11-08,ADANIPORTS,EQ,431.55,433.0,436.7,427.15,429.55,429.7,433.98,2723792,118208013100000.0,16986,1997920,0.7334999999999999
2017-11-09,ADANIPORTS,EQ,429.7,430.6,437.25,428.25,433.5,433.4,433.42,3478532,150767189205000.0,25177,2623828,0.7543000000000001
2017-11-10,ADANIPORTS,EQ,433.4,435.45,435.45,426.1,431.8,432.05,429.81,1506241,64739867929999.99,30807,778054,0.5166
2017-11-13,ADANIPORTS,EQ,432.05,433.0,433.55,411.4,412.65,413.35,421.42,4344820,183100694460000.0,72175,1420820,0.327
2017-11-14,ADANIPORTS,EQ,413.35,413.35,417.85,406.7,411.0,410.75,411.09,2326922,95657374280000.0,42556,996366,0.4282
